carat,table,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,dimension
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1492072716509312
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1671162735848046
0.41,56.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1671162735848046
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1761102433450046
0.41,57.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1976410662860917
0.41,57.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1896325100334186
0.41,56.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.173615397528073
0.41,57.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1961316339766868
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1840793308044137
0.41,58.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.191102473549559
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2020278015315502
0.41,56.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2010423880240229
0.41,56.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2065955672530277
0.41,58.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.230018279622641
0.41,57.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.212531203601155
0.41,57.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.230964224336905
0.41,58.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2254899826944274
0.41,55.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2084874566815547
0.41,58.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2084874566815547
0.41,56.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2269994150038321
0.41,60.0,1076,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2358749783842415
0.41,57.0,1076,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.2374633482801731
0.41,57.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1921273558503505
0.41,56.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1776196756544095
0.41,54.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1631119954584683
0.41,56.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1646608965611362
0.41,55.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2683311293073185
0.41,60.0,1076,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.252877504397114
0.41,57.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2399187253038415
0.41,55.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2285088473132368
0.41,54.0,1076,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.2059926108646224
0.41,55.0,1076,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1322442144313223
0.41,56.0,1076,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1921273558503505
0.41,60.0,1076,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.1269510032648635
0.53,56.0,1077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.5363690407636235
0.5,56.0,1077,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7083256591141451
0.5,58.0,1077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.761366688264046
0.5,55.0,1077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7267981486431587
0.5,55.0,1077,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7237792840243494
0.5,57.0,1077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7228333393100863
0.5,58.0,1077,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7123299372404814
0.57,56.0,1077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.38057648560205476
0.33,56.0,1077,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.694902405614483
0.39,55.0,1077,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.332179080059419
0.39,55.0,1077,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.3311936665518924
0.47,55.0,1078,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8211708920965466
0.4,56.0,1078,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2027491642997463
0.53,54.0,1078,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.5173452944529837
0.53,53.0,1078,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.5213495725793201
0.5,60.0,1078,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.7217295194227679
0.53,55.0,1079,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5912120972660758
0.53,56.0,1079,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.4222865743478784
0.54,60.0,1079,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.5179482508413883
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1947011392538096
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1558248019739907
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1668916916387368
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2480456879363053
0.41,58.0,1079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2749091908371148
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2131736287828234
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1737338039078642
0.41,60.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2141590422903503
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1947406080470735
0.41,59.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1913392863091417
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2116641964734187
0.41,59.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2017637507922194
0.41,54.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1906968611274733
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1842372059774688
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2320680442242238
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1882414841038051
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1070874878062364
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.203655640220746
0.41,61.0,1079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1644757834083328
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2320680442242238
0.41,57.0,1079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.210154764164014
0.41,57.0,1079,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2206186974403552
0.41,59.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2230740744640234
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1613779812029958
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2107182517591555
0.41,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.216614419314019
0.41,55.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2206186974403552
0.41,56.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.203655640220746
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1823453165489413
0.41,59.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1777380820342007
0.41,58.0,1079,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.149928634419128
0.5,54.0,1079,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.674056556349068
0.33,57.0,1079,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.7054847452706152
0.48,63.0,1080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8518413291573737
0.36,57.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.481366335711444
0.54,55.0,1080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.4646037021588922
0.51,57.0,1080,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.7413058288390999
0.5,55.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.6789673103964038
0.5,55.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.6335918491733169
0.4,62.0,1080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.244644366198374
0.4,62.0,1080,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.3019931930072062
0.32,55.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.7816095811410564
0.32,56.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7880692362910608
0.32,55.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7856138592673927
0.32,56.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7880692362910608
0.32,58.0,1080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.6914221462900239
0.32,57.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7701997031504517
0.32,57.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.753197177137579
0.32,57.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.728789051260438
0.32,58.0,1080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7935434779335382
0.32,58.0,1080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.7312838970773696
0.36,57.0,1080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.544650798868404
0.51,61.0,1080,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.682853182142949
0.51,56.0,1080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6418644561653213
0.51,56.0,1080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.6853085591666169
0.51,59.0,1080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.7137209631700949
0.4,58.0,1080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.221103247448969
0.4,59.0,1080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.2386297922637195
0.4,57.0,1080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.218608401632037
0.4,57.0,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.333125024773683
0.4,59.0,1080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.308716898896542
0.4,57.0,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.2967040645175327
0.4,58.0,1080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.268855148109196
0.4,56.0,1080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.331576123671015
0.4,60.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.214564654712437
0.4,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.198547542207091
0.4,55.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.1781831632495496
0.4,59.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.1892500529142958
0.4,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.181241496661623
0.4,56.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2149471118315591
0.4,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2404427441057189
0.4,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2503826585801825
0.4,57.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2812899084005918
0.4,59.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2704040492118647
0.4,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2957581198032695
0.4,57.0,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2907684281694056
0.32,56.0,1080,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.7652494803098522
0.32,58.0,1080,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.8145897508660118
0.32,53.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7547066094469832
0.32,57.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7547460782402475
0.32,55.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7337787428943015
0.32,56.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.6939169921069555
0.32,55.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.8010674841775978
0.32,61.0,1080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.8120949050490796
0.32,56.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7820941311496696
0.32,55.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7816095811410564
0.32,58.0,1080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7671019009451152
0.32,57.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7686113332545201
0.32,56.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7791542041173882
0.32,56.0,1080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.801028015384334
0.32,58.0,1080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.809036571637007
0.45,59.0,1080,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.1464919265647173
0.36,56.0,1080,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.440074090201221
0.36,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.5486945457880041
0.4,55.0,1080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.20979954502464
0.32,58.0,1080,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.741404842027852
0.44,61.0,1081,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.0830618190482177
0.44,56.0,1081,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9917079402136391
0.44,57.0,1081,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0037602433859125
0.44,56.0,1081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9707800736609568
0.44,56.0,1081,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9818469633257029
0.44,59.0,1081,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.060545582599604
0.44,60.0,1081,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.9957911559265031
0.55,58.0,1081,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.3543948766761779
0.46,57.0,1081,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8485978825924969
0.42,56.0,1081,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.1024407844982314
0.42,56.0,1081,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.1269278479618998
0.31,56.0,1081,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-1.775713413586193
0.41,57.0,1082,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2423741023275097
0.41,59.0,1082,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1482613269366682
0.5,57.0,1082,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.7178436476762227
0.37,56.0,1082,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4339574233770755
0.37,60.0,1082,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.359866038617916
0.37,54.0,1082,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4419659796297486
0.37,61.0,1082,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3647767926652525
0.37,59.0,1082,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4345209109722161
0.42,56.0,1082,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.1452424623178588
0.54,60.0,1083,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.4472581878201616
0.46,54.0,1083,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8988840978629199
0.41,54.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.1268883791686362
0.55,54.0,1084,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.4380831875839418
0.4,56.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.1499681032123918
0.4,55.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.2197911591058834
0.34,58.0,1084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6893097575922145
0.34,57.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.644919709876655
0.34,56.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6643776129131957
0.34,56.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6319609307833827
0.34,56.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.614997873563773
0.3,58.0,491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.9189418775871272
0.3,54.0,491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.9013758639791125
0.35,54.0,491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.557767453134732
0.31,53.9,491,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.8196583800864032
0.32,55.0,491,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.779233141703916
0.32,55.0,491,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.6974761890179424
0.26,59.0,491,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-2.259373548639644
0.26,60.0,491,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.2519284799821118
0.35,61.0,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.5210035045527226
0.35,56.0,491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.5592768854441363
0.3,60.0,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.9782615314110135
0.35,57.0,491,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.5707657010212686
0.35,57.0,491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5080052566661863
0.35,57.0,491,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5836850113212773
0.3,57.0,491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.8591376737546264
0.35,55.0,491,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.596040834026145
0.35,58.0,491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.57132918861641
0.37,63.0,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.526059902959599
0.3,58.0,491,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.98317228545835
0.3,59.0,491,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.8168205459436126
0.35,59.0,491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.5633206323637372
0.3,62.0,491,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.021102678023905
0.35,57.0,491,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5756764550686044
0.4,60.4,491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.3437468332230795
0.3,62.0,491,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.9319401254736634
0.35,58.0,491,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.537363605383927
0.3,56.0,491,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.9029247650817813
0.35,56.0,491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.580283689583346
0.35,62.0,491,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.57132918861641
0.35,58.0,491,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.6185965392680233
0.34,56.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6578784889699276
0.34,56.0,1084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6878397940760734
0.34,57.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.6554625807395233
0.34,55.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.636004677702982
0.34,56.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.6295055537597138
0.34,57.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.5572665896358178
0.34,54.0,1084,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.6554231119462597
0.34,59.0,1084,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.6474145556935869
0.49,60.0,1084,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.6581020679399494
0.49,58.0,1084,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7442457558713818
0.51,58.0,1084,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.6479416541962029
0.41,58.0,1085,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2166538881072824
0.4,56.0,1085,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.2374633482801731
0.3,58.0,1085,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.900311512885058
0.41,58.0,1085,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2060320796578867
0.47,58.0,1086,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7768039996839505
0.47,60.0,1086,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.8787443008514456
